Order_Date,Category,Region,Segment,Quantity,Discount,Sales,Profit
2024-04-07 22:01:48.108108108,Furniture,West,Corporate,8,0.18,1953.326893363717,389.73047169462535
2024-04-08 06:47:55.675675675,Electronics,North,Home Office,1,0.25,434.9110616496809,49.5923644250262
2024-04-08 15:34:03.243243243,Electronics,South,Home Office,4,0.03,2024.5732685892037,134.98362842788
2024-04-09 00:20:10.810810810,Furniture,East,Corporate,3,0.17,708.863243904893,38.67726718560877
2024-04-09 09:06:18.378378378,Electronics,East,Corporate,6,0.15,2550.3617683279585,405.58794917130547
2024-04-09 17:52:25.945945946,Furniture,North,Consumer,7,0.21,1743.1492767126524,315.6879086824463
2024-04-10 02:38:33.513513513,Electronics,South,Home Office,4,0.16,1675.1568015436383,139.21706850684362
2024-04-10 11:24:41.081081081,Electronics,North,Consumer,7,0.16,2941.472485830616,216.984205565727
2024-04-10 20:10:48.648648648,Office Supplies,North,Corporate,9,0.13,716.1997810250043,42.492679990651254
2024-04-11 04:56:56.216216216,Office Supplies,South,Consumer,2,0.09,160.7335239872133,27.872067169688126
2024-04-11 13:43:03.783783783,Electronics,South,Home Office,3,0.14,1312.2235473867574,126.90158443304045
2024-04-11 22:29:11.351351351,Electronics,West,Consumer,5,0.04,2497.17130571805,275.3244584152747
2024-04-12 07:15:18.918918919,Office Supplies,South,Home Office,3,0.29,205.15972666113237,25.729600116475623
2024-04-12 16:01:26.486486486,Office Supplies,East,Corporate,8,0.21,565.4949471099458,99.48073169758773
2024-04-13 00:47:34.054054054,Office Supplies,North,Corporate,8,0.29,511.79003236906766,75.55299494792592
2024-04-13 09:33:41.621621621,Furniture,North,Home Office,8,0.07,2230.568412562468,317.3199808849124
2024-04-13 18:19:49.189189189,Electronics,East,Corporate,9,0.26,3377.08827192209,257.8434418658592
2024-04-14 03:05:56.756756756,Office Supplies,South,Corporate,4,0.24,329.4941473150158,41.83866723269314
2024-04-14 11:52:04.324324324,Electronics,East,Corporate,5,0.2,2018.410234540405,317.5103667274187
2024-04-14 20:38:11.891891892,Furniture,East,Corporate,5,0.19,1267.365775476704,248.38991883829732
2024-04-15 05:24:19.459459460,Furniture,West,Home Office,8,0.09,2155.190836499242,172.86989662942455
2024-04-15 14:10:27.027027026,Office Supplies,East,Consumer,7,0.24,532.7637887983026,27.400842380605468
2024-04-15 22:56:34.594594594,Furniture,North,Consumer,9,0.15,2274.184715191904,139.39664115784691
2024-04-16 07:42:42.162162162,Electronics,East,Corporate,8,0.02,3909.141770581917,415.846174211955
2024-04-16 16:28:49.729729730,Office Supplies,North,Consumer,2,0.09,141.7492258269806,24.53419657751896
2024-04-17 01:14:57.297297296,Electronics,North,Consumer,4,0.28,1426.240957142648,72.83999728770233
2024-04-17 10:01:04.864864864,Electronics,North,Corporate,6,0.26,2218.891377350184,262.9599050164735
2024-04-17 18:47:12.432432432,Furniture,South,Corporate,2,0.29,411.141140005538,40.86109457770476
2024-04-18 03:33:20.000000000,Furniture,West,Consumer,7,0.19,1694.5575398794479,98.06786862726152
2024-04-18 12:19:27.567567568,Furniture,North,Home Office,3,0.07,853.2016217374875,100.2814305799956
2024-04-18 21:05:35.135135134,Furniture,North,Corporate,3,0.05,904.5478307625759,79.79225012977871
2024-04-19 05:51:42.702702702,Furniture,South,Home Office,2,0.06,616.4462347245039,63.36002391470539
2024-04-19 14:37:50.270270270,Office Supplies,North,Consumer,8,0.01,822.4568706958797,128.17356685799535
2024-04-19 23:23:57.837837838,Electronics,East,Corporate,6,0.12,2589.6007408624673,332.07135919313185
2024-04-20 08:10:05.405405406,Electronics,East,Home Office,1,0.06,455.58360057720586,31.29727870434592
2024-04-20 16:56:12.972972972,Electronics,West,Corporate,1,0.12,429.0285987714959,83.32257990604914
2024-04-21 01:42:20.540540540,Electronics,North,Consumer,7,0.28,2493.7140067684572,362.55263786420727
2024-04-21 10:28:28.108108108,Furniture,South,Home Office,8,0.13,2101.6940471611842,346.5278690266068
2024-04-21 19:14:35.675675676,Electronics,East,Consumer,5,0.26,1786.2268602687418,110.53524144815447
2024-04-22 04:00:43.243243242,Office Supplies,South,Consumer,5,0.18,477.7426587811317,27.25940223723071
2024-04-22 12:46:50.810810810,Office Supplies,South,Corporate,4,0.07,419.8088268608686,22.215110824506716
2024-04-22 21:32:58.378378378,Electronics,East,Home Office,6,0.11,2689.12809047607,210.61010303375684
2024-04-23 06:19:05.945945946,Electronics,South,Consumer,6,0.03,2907.5156268031924,326.1106151769092
2024-04-23 15:05:13.513513514,Office Supplies,East,Consumer,3,0.1,319.15357180290215,60.75851654944664
2024-04-23 23:51:21.081081080,Office Supplies,South,Home Office,9,0.2,747.5761974712107,88.63184818726998
2024-04-24 08:37:28.648648648,Furniture,East,Consumer,7,0.02,2102.2655113687238,196.64227019694073
2024-04-24 17:23:36.216216216,Office Supplies,North,Consumer,1,0.06,91.6379167096064,12.30608222921429
2024-04-25 02:09:43.783783784,Furniture,West,Home Office,7,0.11,1940.5725234345666,129.61120118432007
2024-04-25 10:55:51.351351350,Furniture,East,Home Office,5,0.29,1111.6755150275942,157.21969204567733
2024-04-25 19:41:58.918918918,Furniture,East,Home Office,5,0.24,1160.3814518174372,156.95875705468976
2024-04-26 04:28:06.486486486,Furniture,West,Home Office,2,0.22,518.2389168172461,87.47818760470932
2024-04-26 13:14:14.054054054,Furniture,East,Corporate,4,0.03,1147.2335223266412,227.15584173305098
2024-04-26 22:00:21.621621622,Electronics,East,Home Office,6,0.23,2263.299985626119,198.33528802066309
2024-04-27 06:46:29.189189188,Office Supplies,South,Corporate,7,0.24,544.862020521899,68.89696755963848
2024-04-27 15:32:36.756756756,Furniture,West,Corporate,5,0.18,1227.7163821674612,228.7601613868421
2024-04-28 00:18:44.324324324,Office Supplies,North,Corporate,9,0.3,622.0913063088948,104.37353545061507
2024-04-28 09:04:51.891891892,Office Supplies,East,Consumer,3,0.1,318.6524815739761,39.22960828137929
2024-04-28 17:50:59.459459460,Furniture,West,Corporate,1,0.28,222.68556852842522,42.71237191618956
2024-04-29 02:37:07.027027026,Electronics,South,Corporate,4,0.27,1470.5427629414194,86.152488960947
2024-04-29 11:23:14.594594594,Furniture,North,Consumer,9,0.0,2686.917897649836,509.57342298144715
2024-04-29 20:09:22.162162162,Electronics,West,Consumer,4,0.14,1755.244925571181,101.0601729061221
2024-04-30 04:55:29.729729730,Office Supplies,North,Consumer,2,0.29,170.0750312523168,22.466182281592772
2024-04-30 13:41:37.297297296,Electronics,North,Home Office,5,0.03,2459.946387075772,451.56286829472805
2024-04-30 22:27:44.864864864,Electronics,North,Consumer,3,0.16,1240.109441334553,110.87588044873173
2024-05-01 07:13:52.432432432,Electronics,East,Consumer,9,0.29,3247.1635384018796,392.37839294605465
2024-05-01 16:00:00.000000000,Office Supplies,East,Corporate,4,0.17,405.55073695065494,40.00730923978926
2024-05-02 00:46:07.567567568,Office Supplies,South,Consumer,6,0.06,597.6815358929882,115.24590260705338
2024-05-02 09:32:15.135135134,Electronics,South,Home Office,2,0.17,797.6284685102283,138.42589957622704
2024-05-02 18:18:22.702702702,Electronics,West,Consumer,6,0.06,2787.911908630552,435.89065893110853
2024-05-03 03:04:30.270270270,Furniture,South,Home Office,3,0.16,740.9849217762765,102.36265659540764
2024-05-03 11:50:37.837837838,Electronics,North,Consumer,9,0.02,4387.424911439259,759.4139743624556
2024-05-03 20:36:45.405405406,Furniture,North,Consumer,2,0.18,489.15629497250944,53.23979864934835
2024-05-04 05:22:52.972972972,Electronics,East,Consumer,9,0.16,3805.2976986547137,445.7250915722975
2024-05-04 14:09:00.540540540,Furniture,North,Consumer,5,0.22,1181.5980976299938,188.46520161586483
2024-05-04 22:55:08.108108108,Office Supplies,West,Home Office,8,0.19,656.0915622554515,68.01256034582792
2024-05-05 07:41:15.675675676,Electronics,North,Home Office,2,0.16,830.3518900079941,49.47663470087348
2024-05-05 16:27:23.243243242,Electronics,North,Corporate,6,0.21,2367.046162913418,144.74532575598766
2024-05-06 01:13:30.810810810,Electronics,West,Home Office,3,0.04,1471.86302030116,99.0628871890904
2024-05-06 09:59:38.378378378,Electronics,South,Consumer,5,0.18,1969.5216789000074,355.404516953969
2024-05-06 18:45:45.945945946,Furniture,South,Corporate,8,0.05,2279.5443836608506,275.4463836803615
2024-05-07 03:31:53.513513514,Electronics,West,Corporate,1,0.28,371.519503797093,58.303430808552534
2024-05-07 12:18:01.081081080,Office Supplies,East,Corporate,5,0.02,521.3433227418917,56.79326492117921
2024-05-07 21:04:08.648648648,Office Supplies,North,Consumer,3,0.13,220.59816242864702,19.590582061441847
2024-05-08 05:50:16.216216216,Electronics,West,Home Office,4,0.21,1537.4836127018752,156.94452084789546
2024-05-08 14:36:23.783783784,Office Supplies,North,Consumer,2,0.14,195.35819979512536,33.040414983291605
2024-05-08 23:22:31.351351350,Electronics,East,Corporate,9,0.03,4288.821910389724,616.6571878840552
2024-05-09 08:08:38.918918918,Electronics,North,Consumer,3,0.17,1298.2875644304313,247.51328815671616
2024-05-09 16:54:46.486486486,Office Supplies,West,Consumer,2,0.19,171.06367965971242,25.994104058832118
2024-05-10 01:40:54.054054054,Electronics,North,Home Office,9,0.21,3617.3488485137373,490.2493227864158
2024-05-10 10:27:01.621621622,Office Supplies,South,Home Office,7,0.11,579.5171049372195,82.01870893261844
2024-05-10 19:13:09.189189188,Furniture,East,Corporate,6,0.17,1476.5456212512704,282.5454444434652
2024-05-11 03:59:16.756756756,Electronics,East,Consumer,1,0.14,333.6852669229246,56.135918996866614
2024-05-11 12:45:24.324324324,Furniture,East,Consumer,5,0.2,1168.172409480189,62.62126700119497
2024-05-11 21:31:31.891891892,Office Supplies,West,Home Office,3,0.18,238.64612477112485,31.052861523937793
2024-05-12 06:17:39.459459460,Furniture,East,Consumer,1,0.16,173.49169679966252,26.587734688722826
2024-05-12 15:03:47.027027026,Furniture,South,Consumer,4,0.07,1100.214927512064,178.57013270325234
2024-05-12 23:49:54.594594594,Office Supplies,West,Consumer,2,0.0,120.50639292559023,9.878067843135256
2024-05-13 08:36:02.162162162,Furniture,South,Home Office,2,0.05,559.701592603543,100.7891615835995
2024-05-13 17:22:09.729729730,Furniture,North,Corporate,3,0.04,909.8844770843294,175.9502501755335
2024-05-14 02:08:17.297297296,Office Supplies,North,Corporate,8,0.13,694.600809995435,59.39343697649631
2024-05-14 10:54:24.864864864,Furniture,North,Consumer,8,0.18,2034.3282949044724,371.045854557332
2024-05-14 19:40:32.432432432,Office Supplies,North,Corporate,7,0.06,689.4517025357844,44.50191106576955
2024-05-15 04:26:40.000000000,Furniture,South,Home Office,6,0.28,1349.9259139442788,78.77631094558642
2024-05-15 13:12:47.567567568,Office Supplies,West,Home Office,9,0.0,869.4021903648686,60.32222774673377
2024-05-15 21:58:55.135135134,Office Supplies,West,Corporate,4,0.23,276.4343348642959,16.21595927773728
2024-05-16 06:45:02.702702702,Furniture,East,Corporate,1,0.19,256.82453665541476,45.394208274123876
2024-05-16 15:31:10.270270270,Furniture,South,Consumer,8,0.11,2072.8919163346854,122.00528088262638
2024-05-17 00:17:17.837837838,Furniture,North,Corporate,7,0.02,2076.8457499904835,188.4729806882556
2024-05-17 09:03:25.405405404,Electronics,South,Consumer,7,0.19,2822.043207338123,185.0228930409468
2024-05-17 17:49:32.972972972,Electronics,East,Consumer,3,0.12,1373.1998735018663,129.5110191094522
2024-05-18 02:35:40.540540540,Electronics,East,Home Office,4,0.28,1467.1804901631765,93.28908711770407
2024-05-18 11:21:48.108108108,Office Supplies,South,Home Office,9,0.16,799.868257213605,120.14060225840586
2024-05-18 20:07:55.675675676,Furniture,South,Home Office,6,0.28,1265.8317567441982,88.60698556001486
2024-05-19 04:54:03.243243242,Office Supplies,South,Home Office,5,0.07,506.9284107504691,90.12015574598887
2024-05-19 13:40:10.810810810,Electronics,West,Corporate,3,0.22,1227.7884997745714,211.8900911188588
2024-05-19 22:26:18.378378378,Furniture,North,Home Office,9,0.19,2185.4514470647864,113.75111489540244
2024-05-20 07:12:25.945945946,Office Supplies,South,Corporate,5,0.22,360.4259752253405,66.44775554450331
2024-05-20 15:58:33.513513514,Furniture,South,Home Office,5,0.06,1381.1285119506235,75.05279876451029
2024-05-21 00:44:41.081081080,Office Supplies,South,Corporate,4,0.2,369.5605196806386,31.762569108260312
2024-05-21 09:30:48.648648648,Furniture,East,Consumer,4,0.15,1127.3738296969325,61.84589142911239
2024-05-21 18:16:56.216216216,Electronics,East,Corporate,1,0.22,350.73419719299113,35.20547923103394
2024-05-22 03:03:03.783783784,Electronics,West,Corporate,7,0.1,3107.6591979982977,394.9212651763565
2024-05-22 11:49:11.351351350,Furniture,North,Home Office,9,0.27,2007.8565672269792,340.3251231613073
2024-05-22 20:35:18.918918918,Office Supplies,West,Corporate,3,0.03,260.8434588253342,26.266214437821912
2024-05-23 05:21:26.486486486,Electronics,North,Consumer,2,0.24,800.7342153691308,124.77321097206308
2024-05-23 14:07:34.054054054,Electronics,East,Consumer,3,0.26,1128.6138469410657,88.17371134720057
2024-05-23 22:53:41.621621622,Electronics,East,Home Office,1,0.25,374.04090790008144,60.81522462935004
2024-05-24 07:39:49.189189188,Furniture,East,Consumer,6,0.15,1547.6508613808676,132.16859563180228
2024-05-24 16:25:56.756756756,Furniture,West,Corporate,7,0.13,1842.2079347661358,131.77628999735845
2024-05-25 01:12:04.324324324,Office Supplies,South,Consumer,2,0.3,132.81574008855299,10.33456905663732
2024-05-25 09:58:11.891891892,Office Supplies,South,Home Office,8,0.07,673.7455587344602,52.086911610740465
2024-05-25 18:44:19.459459458,Office Supplies,East,Corporate,6,0.16,511.1460291435614,64.87947510048043
2024-05-26 03:30:27.027027026,Furniture,South,Home Office,4,0.2,1022.9224146425665,180.77047797710503
2024-05-26 12:16:34.594594594,Furniture,South,Corporate,5,0.21,1120.649253471819,69.41386818922368
2024-05-26 21:02:42.162162162,Office Supplies,West,Consumer,8,0.06,713.3685991944423,111.31649575201905
2024-05-27 05:48:49.729729730,Office Supplies,North,Home Office,3,0.2,257.07307899064045,38.085882815969775
2024-05-27 14:34:57.297297296,Furniture,East,Home Office,3,0.25,676.5436745092912,122.37186186946056
2024-05-27 23:21:04.864864864,Office Supplies,East,Corporate,4,0.02,408.4472863833716,35.38057560409352
2024-05-28 08:07:12.432432432,Electronics,West,Home Office,1,0.27,337.0272716868935,39.60625822914299
2024-05-28 16:53:20.000000000,Furniture,West,Corporate,9,0.01,2719.4983314636925,513.6428165765682
2024-05-29 01:39:27.567567568,Office Supplies,South,Corporate,8,0.11,713.8760226276084,106.3668260028114
2024-05-29 10:25:35.135135134,Furniture,East,Corporate,8,0.0,2427.8794208937225,262.97639540671395
2024-05-29 19:11:42.702702702,Electronics,North,Corporate,6,0.02,2952.811096438844,205.8459461676182
2024-05-30 03:57:50.270270270,Furniture,West,Consumer,7,0.27,1540.0197987184397,137.63580629097345
2024-05-30 12:43:57.837837838,Furniture,North,Corporate,6,0.11,1627.0733462811252,223.20569909441122
2024-05-30 21:30:05.405405404,Furniture,North,Home Office,9,0.13,2356.459518158678,371.6730302577522
2024-05-31 06:16:12.972972972,Furniture,East,Consumer,3,0.06,798.3920388761795,54.82021853248467
2024-05-31 15:02:20.540540540,Electronics,East,Home Office,3,0.18,1273.4942730286386,178.2122651698969
2024-05-31 23:48:28.108108108,Furniture,West,Consumer,3,0.18,770.7250914499274,102.16168552938352
2024-06-01 08:34:35.675675676,Furniture,East,Corporate,3,0.11,716.7259843456876,91.09108273316818
2024-06-01 17:20:43.243243242,Office Supplies,East,Consumer,9,0.1,783.8319886049729,120.33268578749147
2024-06-02 02:06:50.810810810,Furniture,East,Consumer,4,0.27,917.6944184997122,161.16314380242616
2024-06-02 10:52:58.378378378,Office Supplies,North,Home Office,7,0.11,549.9228581408867,54.13905436544078
2024-06-02 19:39:05.945945946,Electronics,West,Home Office,9,0.15,3862.74267527603,708.2409326011331
2024-06-03 04:25:13.513513514,Electronics,South,Corporate,7,0.08,3214.35109857383,238.16747930693973
2024-06-03 13:11:21.081081080,Electronics,North,Consumer,9,0.24,3473.6113028133595,263.83321558429066
2024-06-03 21:57:28.648648648,Electronics,East,Consumer,3,0.12,1319.9541284369814,118.81673943165679
2024-06-04 06:43:36.216216216,Office Supplies,North,Consumer,4,0.15,311.1172802801749,21.13408187046043
2024-06-04 15:29:43.783783784,Furniture,East,Corporate,8,0.08,2220.3234264303655,187.72364683961908
2024-06-05 00:15:51.351351350,Electronics,East,Corporate,6,0.3,2098.7845804196004,138.43953409434354
2024-06-05 09:01:58.918918918,Furniture,North,Corporate,5,0.09,1332.5659546343727,230.88419183370465
2024-06-05 17:48:06.486486486,Office Supplies,West,Corporate,4,0.23,396.73373932045547,28.10674013613897
2024-06-06 02:34:14.054054054,Office Supplies,East,Corporate,8,0.13,657.1560727366274,106.52147285058776
2024-06-06 11:20:21.621621622,Office Supplies,West,Home Office,1,0.06,4.281784997608241,0.24486278200171638
2024-06-06 20:06:29.189189188,Electronics,South,Consumer,9,0.24,3483.26795872486,669.7559676905076
2024-06-07 04:52:36.756756756,Furniture,East,Consumer,1,0.1,246.65746110736293,38.64481429994147
2024-06-07 13:38:44.324324324,Furniture,West,Consumer,8,0.26,1764.1290695613723,90.00495181808553
2024-06-07 22:24:51.891891892,Furniture,West,Consumer,4,0.27,861.6837574148386,141.81459875348227
2024-06-08 07:10:59.459459458,Office Supplies,South,Consumer,9,0.26,643.213942633667,81.76039599558932
2024-06-08 15:57:07.027027026,Electronics,West,Consumer,5,0.01,2444.352301149462,407.9740721891321
2024-06-09 00:43:14.594594594,Office Supplies,West,Consumer,3,0.24,188.12730790012142,24.15075310145467
2024-06-09 09:29:22.162162162,Office Supplies,South,Consumer,9,0.12,794.5903904681826,116.13234831265228
2024-06-09 18:15:29.729729730,Furniture,East,Home Office,9,0.26,1981.9204976929745,332.8630487564906
2024-06-10 03:01:37.297297296,Office Supplies,West,Consumer,4,0.19,353.21448761335785,39.124229470062
2024-06-10 11:47:44.864864864,Furniture,West,Home Office,4,0.25,919.3077620646461,46.338831575848644
2024-06-10 20:33:52.432432432,Electronics,West,Corporate,8,0.15,3362.899512258984,596.8876741119952
2024-06-11 05:20:00.000000000,Furniture,North,Consumer,2,0.16,508.34085104289426,54.46036221574335
2024-06-11 14:06:07.567567568,Electronics,South,Corporate,9,0.04,4303.2864670351455,535.3564158425149
2024-06-11 22:52:15.135135134,Furniture,North,Corporate,6,0.24,1328.3335822946533,67.96418285394996
2024-06-12 07:38:22.702702702,Office Supplies,South,Corporate,9,0.13,810.5772628206053,100.36065236185098
2024-06-12 16:24:30.270270270,Office Supplies,East,Home Office,8,0.15,675.1469888276654,133.66094924452048
2024-06-13 01:10:37.837837838,Electronics,East,Corporate,7,0.24,2643.6979991931807,242.53324868167124
2024-06-13 09:56:45.405405404,Electronics,West,Corporate,1,0.18,375.7773105430689,41.07724764684444
2024-06-13 18:42:52.972972972,Electronics,South,Corporate,3,0.06,1368.8825295570664,209.54648357570636
2024-06-14 03:29:00.540540540,Furniture,East,Consumer,2,0.18,571.5507209565819,98.4319222634298
2024-06-14 12:15:08.108108108,Furniture,South,Consumer,5,0.12,1333.3647459851998,150.1485288071466
2024-06-14 21:01:15.675675676,Electronics,East,Home Office,5,0.14,2106.3548385118875,203.15862045153537
2024-06-15 05:47:23.243243242,Office Supplies,North,Home Office,5,0.01,506.51463593291254,96.57910584383495
2024-06-15 14:33:30.810810810,Furniture,East,Consumer,4,0.06,1170.4806470718215,177.41179416628347
2024-06-15 23:19:38.378378378,Furniture,North,Home Office,5,0.08,1386.7007045012017,94.0920742437537
2024-06-16 08:05:45.945945946,Furniture,East,Consumer,3,0.21,765.960853685325,46.217451141076275
2024-06-16 16:51:53.513513512,Electronics,West,Corporate,1,0.0,438.2874743172013,53.70445013726563
2024-06-17 01:38:01.081081080,Electronics,North,Corporate,5,0.12,2120.3471181047917,176.0174564952637
2024-06-17 10:24:08.648648648,Electronics,East,Home Office,9,0.28,3250.42069687415,286.3546297034052
2024-06-17 19:10:16.216216216,Electronics,West,Consumer,9,0.03,4376.059845734955,794.9280173893733
2024-06-18 03:56:23.783783784,Electronics,North,Consumer,4,0.15,1566.4199928698304,99.3657013191317
2024-06-18 12:42:31.351351350,Office Supplies,West,Home Office,3,0.24,203.05695635191938,31.941796805860285
2024-06-18 21:28:38.918918918,Office Supplies,South,Consumer,1,0.28,31.65350742466179,2.8700658708113855
2024-06-19 06:14:46.486486486,Electronics,South,Corporate,2,0.22,724.3221503718737,118.82449336597377
2024-06-19 15:00:54.054054054,Furniture,North,Home Office,8,0.22,1831.5583294156077,290.04870474261037
2024-06-19 23:47:01.621621622,Electronics,East,Home Office,1,0.25,398.8315120639744,20.38379408770701
2024-06-20 08:33:09.189189188,Office Supplies,North,Consumer,8,0.13,655.3037991484117,82.81094551269848
2024-06-20 17:19:16.756756756,Office Supplies,West,Home Office,7,0.24,492.6751146167263,34.92964202317837
2024-06-21 02:05:24.324324324,Furniture,East,Consumer,8,0.0,2335.247787645693,420.1906028959477
2024-06-21 10:51:31.891891892,Office Supplies,South,Consumer,6,0.28,482.756385700633,87.25236688078427
2024-06-21 19:37:39.459459458,Electronics,East,Consumer,9,0.13,3932.3852946188254,443.38379994902516
2024-06-22 04:23:47.027027026,Furniture,South,Consumer,3,0.17,647.305751883884,75.51426358450126
2024-06-22 13:09:54.594594594,Electronics,East,Consumer,4,0.08,1800.7103968310726,171.95423116663665
2024-06-22 21:56:02.162162162,Electronics,East,Home Office,6,0.22,2361.140715375797,371.85828217418333
2024-06-23 06:42:09.729729730,Furniture,East,Corporate,8,0.02,2403.2557019593137,249.4560299628413
2024-06-23 15:28:17.297297296,Electronics,West,Corporate,5,0.26,1883.6335503746664,169.84511095103625
2024-06-24 00:14:24.864864864,Office Supplies,West,Home Office,3,0.25,210.7726835896846,24.20400923087091
2024-06-24 09:00:32.432432432,Electronics,North,Home Office,6,0.06,2742.7449255682786,174.7762852999195
2024-06-24 17:46:40.000000000,Furniture,North,Corporate,4,0.24,946.8099597564524,153.37420050930518
2024-06-25 02:32:47.567567568,Furniture,South,Corporate,9,0.24,2040.12412594718,105.86093961756164
2024-06-25 11:18:55.135135134,Furniture,West,Corporate,3,0.19,731.7544805846028,107.32844874486084
2024-06-25 20:05:02.702702702,Electronics,South,Corporate,4,0.11,1772.90318247166,137.2753243403161
2024-06-26 04:51:10.270270270,Furniture,North,Corporate,7,0.08,1877.7788200169493,159.34945035099727
2024-06-26 13:37:17.837837838,Furniture,South,Consumer,7,0.07,1967.5700084889193,285.9760689684478
2024-06-26 22:23:25.405405404,Electronics,North,Home Office,4,0.1,1809.0583612445378,359.8968199148816
2024-06-27 07:09:32.972972972,Office Supplies,West,Consumer,6,0.27,420.96844628340807,70.15760076751617
2024-06-27 15:55:40.540540540,Electronics,East,Corporate,3,0.02,1488.8442319944995,124.87821666845842
2024-06-28 00:41:48.108108108,Furniture,West,Corporate,6,0.25,1295.0400181030677,98.94586619841208
2024-06-28 09:27:55.675675676,Furniture,South,Corporate,2,0.1,529.2398889646756,95.22874265993592
2024-06-28 18:14:03.243243242,Electronics,South,Consumer,8,0.16,3361.0450989174315,391.99059712277676
2024-06-29 03:00:10.810810810,Office Supplies,West,Consumer,2,0.24,82.60289471459751,5.828288472083068
2024-06-29 11:46:18.378378378,Furniture,West,Corporate,7,0.27,1530.7161355665578,274.50594747063275
2024-06-29 20:32:25.945945946,Furniture,North,Consumer,9,0.1,2459.345805867252,424.02528609436655
2024-06-30 05:18:33.513513512,Furniture,South,Consumer,1,0.14,245.8707630382853,48.58060941935734
2024-06-30 14:04:41.081081080,Electronics,South,Corporate,8,0.12,3518.6354038994264,656.090221876157
2024-06-30 22:50:48.648648648,Furniture,West,Consumer,7,0.0,2122.4937615693666,377.31264007427706
2024-07-01 07:36:56.216216216,Office Supplies,East,Home Office,6,0.09,530.4879956453491,30.7079128198205
2024-07-01 16:23:03.783783784,Furniture,South,Home Office,6,0.14,1536.0881040182285,100.86308624532046
2024-07-02 01:09:11.351351350,Furniture,East,Home Office,6,0.12,1536.9318594187014,208.01985279090928
2024-07-02 09:55:18.918918918,Office Supplies,West,Home Office,9,0.22,701.4025289071694,90.98725955592032
2024-07-02 18:41:26.486486486,Furniture,West,Corporate,2,0.12,514.6060606558087,61.0808998928501
2024-07-03 03:27:34.054054054,Electronics,North,Corporate,1,0.15,444.9635918021329,48.73170010388946
2024-07-03 12:13:41.621621622,Electronics,South,Corporate,6,0.13,2632.5383981673294,301.9036437730212
2024-07-03 20:59:49.189189188,Electronics,East,Home Office,8,0.22,3151.6483615605152,426.7164532813829
2024-07-04 05:45:56.756756756,Office Supplies,North,Home Office,3,0.26,201.66958596419477,10.1462948649081
2024-07-04 14:32:04.324324324,Furniture,South,Consumer,1,0.16,164.93675657503536,14.696906771170687
2024-07-04 23:18:11.891891892,Electronics,North,Consumer,9,0.24,3449.665589858591,440.66703725013485
2024-07-05 08:04:19.459459458,Office Supplies,West,Home Office,1,0.09,108.24483856389637,17.1386666795712
2024-07-05 16:50:27.027027026,Furniture,South,Home Office,3,0.16,730.5883358125564,55.61494400079361
2024-07-06 01:36:34.594594594,Office Supplies,North,Home Office,8,0.1,742.1976079826935,97.99396525450476
2024-07-06 10:22:42.162162162,Electronics,North,Home Office,3,0.12,1262.0564078993502,198.3560837300368
2024-07-06 19:08:49.729729730,Electronics,East,Consumer,4,0.22,1601.209608514811,186.85179213521766
2024-07-07 03:54:57.297297296,Electronics,North,Home Office,8,0.26,2946.655017928238,159.3025646594181
2024-07-07 12:41:04.864864864,Office Supplies,South,Consumer,1,0.04,62.842895479804184,7.377141562719227
2024-07-07 21:27:12.432432432,Office Supplies,South,Home Office,6,0.19,461.13193775044454,43.56162771577338
2024-07-08 06:13:20.000000000,Electronics,East,Home Office,1,0.17,405.7406005599915,76.8665185488642
2024-07-08 14:59:27.567567566,Office Supplies,South,Home Office,1,0.04,95.51951706802147,6.5614274164318145
2024-07-08 23:45:35.135135134,Electronics,West,Consumer,8,0.06,3761.9312112159764,556.2820097993924
2024-07-09 08:31:42.702702702,Electronics,South,Consumer,4,0.09,1802.8157022416751,104.39738849703636
2024-07-09 17:17:50.270270270,Furniture,South,Corporate,1,0.05,293.0095829384592,34.26031123236815
2024-07-10 02:03:57.837837838,Office Supplies,North,Home Office,7,0.07,651.3311709733374,86.6901747646065
2024-07-10 10:50:05.405405404,Electronics,North,Corporate,5,0.08,2274.097080177024,215.34161990865564
2024-07-10 19:36:12.972972972,Electronics,South,Corporate,5,0.1,2218.0723750231496,262.31222310523776
2024-07-11 04:22:20.540540540,Office Supplies,East,Consumer,1,0.22,102.3346217157935,7.627313439804077
2024-07-11 13:08:28.108108108,Furniture,North,Consumer,6,0.17,1514.9730414399162,144.85956705244672
2024-07-11 21:54:35.675675676,Furniture,East,Corporate,9,0.3,1892.2854542064504,270.91084233180294
2024-07-12 06:40:43.243243242,Electronics,South,Home Office,9,0.12,3996.967818639608,380.79115757308136
2024-07-12 15:26:50.810810810,Office Supplies,South,Consumer,8,0.23,537.5468937532946,99.42545923387213
2024-07-13 00:12:58.378378378,Furniture,West,Home Office,5,0.26,1087.4242143397319,156.87295204674277
2024-07-13 08:59:05.945945946,Office Supplies,North,Home Office,1,0.2,33.74731550661423,3.907849798604583
2024-07-13 17:45:13.513513512,Office Supplies,South,Corporate,9,0.12,882.2508906055141,49.24154566674841
2024-07-14 02:31:21.081081080,Electronics,West,Corporate,1,0.23,413.52879281583944,51.66308264234448
2024-07-14 11:17:28.648648648,Furniture,North,Corporate,8,0.06,2252.837520653669,371.0793680072709
2024-07-14 20:03:36.216216216,Electronics,South,Corporate,5,0.1,2281.3996231538463,204.9464317623665
